year,province,cause,weather,deaths,seriousInjuries,minorInjuries,totalInjuries,severityScore,riskLevel
2025,"ฉะเชิงเทรา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,3,Low
2025,"หนองบัวลำภู","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,3,3,3,Low
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"อุตรดิตถ์","หลับใน","แจ่มใส",0,0,1,1,1,Low
2025,"สุราษฎร์ธานี","ถนนลื่น","ฝนตก",0,0,1,1,1,Low
2025,"ตรัง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,2,Low
2025,"บุรีรัมย์","หลับใน","แจ่มใส",0,0,0,0,0,Low
2025,"ศรีสะเกษ","แซงรถอย่างผิดกฎหมาย","แจ่มใส",1,1,0,1,8,Medium
2025,"มหาสารคาม","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ตราด","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,4,4,4,Medium
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"หนองบัวลำภู","ระยะการมองเห็นไม่เพียงพอ","แจ่มใส",1,0,0,0,5,Medium
2025,"ปทุมธานี","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,4,4,4,Medium
2025,"กาญจนบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ปทุมธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ชุมพร","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,0,0,0,Low
2025,"พิษณุโลก","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"กรุงเทพมหานคร","มีกองวัสดุ/สิ่งกีดขวาง","แจ่มใส",0,0,0,0,0,Low
2025,"กาญจนบุรี","ระยะการมองเห็นไม่เพียงพอ","แจ่มใส",0,0,0,0,0,Low
2025,"ระยอง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ชลบุรี","หลับใน","แจ่มใส",0,0,0,0,0,Low
2025,"กระบี่","หลับใน","แจ่มใส",0,0,1,1,1,Low
2025,"นครสวรรค์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"สุราษฎร์ธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"นครศรีธรรมราช","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"นครศรีธรรมราช","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ประจวบคีรีขันธ์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,2,Low
2025,"สระแก้ว","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,2,Low
2025,"เพชรบูรณ์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"สมุทรปราการ","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"กรุงเทพมหานคร","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,1,Low
2025,"ลพบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"สระบุรี","หลับใน","แจ่มใส",0,0,0,0,0,Low
2025,"ระนอง","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,0,0,0,Low
2025,"ปทุมธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"สกลนคร","ถนนลื่น","ฝนตก",1,0,4,4,9,Medium
2025,"กรุงเทพมหานคร","ไม่คุ้นเคยเส้นทาง/ขับรถไม่ชำนาญ","แจ่มใส",0,0,0,0,0,Low
2025,"ปทุมธานี","ไม่คุ้นเคยเส้นทาง/ขับรถไม่ชำนาญ","แจ่มใส",0,0,2,2,2,Low
2025,"ชลบุรี","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,2,2,2,Low
2025,"ลำพูน","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ลพบุรี","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,2,2,2,Low
2025,"ประจวบคีรีขันธ์","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,0,0,0,Low
2025,"อุทัยธานี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,0,0,0,Low
2025,"สุพรรณบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"พัทลุง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"สมุทรสาคร","บรรทุกเกินอัตรา","แจ่มใส",0,0,0,0,0,Low
2025,"เพชรบุรี","ยางเสื่อมสภาพ/ยางแตก","ฝนตก",0,1,0,1,3,Low
2025,"ปราจีนบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",2,0,0,0,10,High
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,4,4,4,Medium
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"สุรินทร์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,5,Medium
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,0,0,0,Low
2025,"ปทุมธานี","ยางเสื่อมสภาพ/ยางแตก","ฝนตก",0,0,0,0,0,Low
2025,"ขอนแก่น","เมาสุรา","แจ่มใส",0,0,3,3,3,Low
2025,"ยโสธร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,3,3,3,Low
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,0,0,0,Low
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,0,0,0,Low
2025,"ยโสธร","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,1,Low
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"เพชรบูรณ์","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,1,1,1,Low
2025,"สุพรรณบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"เพชรบูรณ์","ถนนลื่น","ฝนตก",0,0,0,0,0,Low
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,0,0,0,Low
2025,"สระแก้ว","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,5,Medium
2025,"ฉะเชิงเทรา","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","ฝนตก",0,0,0,0,0,Low
2025,"สระบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"สมุทรสาคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ลพบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"พิจิตร","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,0,0,0,Low
2025,"ลพบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,1,1,6,Medium
2025,"ร้อยเอ็ด","หลับใน","แจ่มใส",0,0,0,0,0,Low
2025,"ระยอง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"เพชรบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,2,Low
2025,"ชัยนาท","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"กรุงเทพมหานคร","อุปกรณ์ยานพาหนะบกพร่อง","แจ่มใส",0,0,0,0,0,Low
2025,"สุราษฎร์ธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
